artist,genre,text,likes
Joey Bada$$,Boom bap,love song idk lot hip hop heads want someone always make type music joey badass never said boom bap rapper far song hes taking step back lyricism realizing wow look far ive comelet make celebratory song fun whats wrong fun songs arent super lyrical let hes young successful making money right flex made,671
Joey Bada$$,Boom bap,gotta say fan style song joeys boombap shit mad hes makes happy,508
Joey Bada$$,Boom bap,thanks artists like joey bada hip hop isnt dead,878
Joey Bada$$,Boom bap,listening song 2023 still hits hard song little brother anthem forever 2024,28
Joey Bada$$,Boom bap,damn really forgot song whose 2020,815
Joey Bada$$,Boom bap,whys everyone keep trying box joey like cant venture try new things remember hes new york rapper guys wanna hear hes lucian jamaican youre real fan youll notice didnt compromise lyrics anything positive need right fun,431
Joey Bada$$,Boom bap,song helped lowest point life grateful joey,2410
Joey Bada$$,Boom bap,2025 feeling like,18
Joey Bada$$,Boom bap,mom ridin around still bumpin song 2020,2637
Joey Bada$$,Boom bap,perfect example people nothing music joeys old music fit certain culture feel great style also making type bread making music times ever changing hes going switch bit still stay true wants money make music making music love making money want easy many artists get opportunity especially joey comes hes nyc hiphop style long enough years shit youd probably want change people dont make music never understand say selling yeah ill sell make better living song still good either way,152
Joey Bada$$,Boom bap,joey bada underrated hes way better rappers nowaday,481
Joey Bada$$,Boom bap,joey easily dropped least 150 songs including features three aiming mainstream appeal teach devastated lord knows 150 tracks weve gotten 147 usual joey songs three songs yall saying sold yall dumb,367
Joey Bada$$,Boom bap,playing coronavirus goes away,1027
Joey Bada$$,Boom bap,jesus christ song grew like fucking crazy son,533
Joey Bada$$,Boom bap,birth child week went jail listening song cry think hardships life given still fighting,3
Joey Bada$$,Boom bap,dont care youre playing song still gonna smack years later,421
Joey Bada$$,Boom bap,youre reading send prayers love respect bryant family need hard time god protect let souls rest peace rest peace king princess,238
Joey Bada$$,Boom bap,perfect graduation song,582
Joey Bada$$,Boom bap,wait aint nobody 2026 lol,20
Joey Bada$$,Boom bap,230 skrrt appreciate,850
Joey Bada$$,Boom bap,never liked song first grew play everyday,328
Joey Bada$$,Boom bap,joey bada icon,4238
Joey Bada$$,Boom bap,wait aint nobody 2025,713
Joey Bada$$,Boom bap,devastated joey needs change shit old school 90s shit done devastated sold people,231
Joey Bada$$,Boom bap,finally got masters degree thank god,848
Joey Bada$$,Boom bap,joeys new album fireeeeeeeeeeeeeee,1302
Joey Bada$$,Boom bap,hope song inspires someone keep keeping,5
Joey Bada$$,Boom bap,joey fun complain logic released album fun got hate also people complain artist wants enjoy himher self,506
Joey Bada$$,Boom bap,graduate high school finally,323
Joey Bada$$,Boom bap,song brings back memories depressed eating disorder listening hoping better days way better track song still hits,733
Joey Bada$$,Boom bap,listening landed job months struggling,4
Joey Bada$$,Boom bap,gon looking back 2020 like used devastated lmao,276
Joey Bada$$,Boom bap,finally graduate college,1284
Joey Bada$$,Boom bap,know true meaning song cant put,324
Joey Bada$$,Boom bap,coz beef worthy opponent joey one dylyt aint winning,8
Joey Bada$$,Boom bap,first time heard non boombap beat nigga cold,714
Joey Bada$$,Boom bap,diff sound joey still fuck wit,306
Joey Bada$$,Boom bap,last episode robot got fucked,131
Joey Bada$$,Boom bap,human condition straight tragedy cuz word leon robot,259
Joey Bada$$,Boom bap,video dropped years ago mil views underated,397
Joey Bada$$,Boom bap,best song getting parole lol,107
Joey Bada$$,Boom bap,else bringing 2024 way greatness,8
Joey Bada$$,Boom bap,saw video stopped feeling devastated,98
Joey Bada$$,Boom bap,reminds days high school back listening old kendrick lamar kid cudi childish gambino wiz khlifa jcole lupe fiasco,73
Joey Bada$$,Boom bap,gonna lie got little heavy hearted joey hopped roof crowd catch makes wish steezy one,89
Joey Bada$$,Boom bap,maaaan memories vibing roof apartment building overlooking city married house different greatness wow great jam,3
Joey Bada$$,Boom bap,real joey fans fuck appreciative making uplifting lyrical music nobody else,111
Joey Bada$$,Boom bap,idk song makes motivated,253
Joey Bada$$,Boom bap,joey saving rap true shit,504
Joey Bada$$,Boom bap,back 2017 listened song literally hundreds times grinding every free hour every day years point trying find way escape soul crushing corporate job moved half way around world away friends family focus damn stressed yearsselfdoubt tears one taking seriously financial worry everyday loneliness sleepdeprived missing memories loved ones back home exhausted fast forward mid 2019 ended getting laid soul crushing corporate job blessing disguise decided side hustle months later damn global pandemic happened stressed honestly didnt slap happy face start job interviewing maxing credit cards emptied savings throw health scares deaths loved ones among personal things yet another low point life fast forward 2022 growing business generates way income corporate job freedom travel work anywhere world earn money sleep autopilot best shape life train muay thai jiujitsu almost everyday grand adventures spend quality time family select group friends year alone ive countries crossed multiple items bucket list damn grateful goals mirage constantly evolve sometimes forget pat back guess writing right bit pat back dont stop pursuing dreams dont forget cut slack along way doesnt exactly planned rarely place ready level still listen song repeat envisioning even greater goals hope ill eventually come back comment thread write blessings trials tribulations song pulled get hoping everyone blessings success,88
Joey Bada$$,Boom bap,anyone else get old kidi cudi motm vibe song love,160
Joey Bada$$,Boom bap,still bumpin shit,326
Joey Bada$$,Boom bap,2026 still crazy,4
Joey Bada$$,Boom bap,video low key makes song better lol,134
Joey Bada$$,Boom bap,wish kid cudi reason,303
Joey Bada$$,Boom bap,man fucking hate new rap shit fucking rad jam joey bada real talk,542
Joey Bada$$,Boom bap,nigga joey got radio repeat pro era life capital steez forever,174
Joey Bada$$,Boom bap,still bumping fire december,695
Joey Bada$$,Boom bap,230 skirt skirt,16
Joey Bada$$,Boom bap,damn song reminds harder days went close friend mine thought brothers man watch hang around days,261
Joey Bada$$,Boom bap,tell congratulations got love migos aint hit right nigga blew feeling show love yall,181
Joey Bada$$,Boom bap,whose 202412 great hit,7
Joey Bada$$,Boom bap,leaving mark takes hip hop,363
Joey Bada$$,Boom bap,whos still bumping may 2019,800
Joey Bada$$,Boom bap,finally leave retail good job finally buy house despite almost priced almost done degree song helped lot,73
Joey Bada$$,Boom bap,whos still bumping december 2019,236
Joey Bada$$,Boom bap,anyone notice album version song sounds different like verson better cuz bass hits way harder,1113
Joey Bada$$,Boom bap,deigo lopes ufc 303 walkout,17
Joey Bada$$,Boom bap,finally become millionaire play song,513
Joey Bada$$,Boom bap,appreciate fact newschool bulshit newschool respect joey staying humble,209
Joey Bada$$,Boom bap,joey always gonna homie honestly dont think hell ever top project like 1999rejex dont get wrong love song music made fan made joey stand every type rapper,107
Joey Bada$$,Boom bap,homeless drinking mental health issues poverty hooptie addiction growth freedom awareness development place live new car grow tents best genetics cannabis offer chance find passion depth life 2024 homeless started changing exactly year ago anything possible fill days growing best loud working planning calculating analyzing problem solving trying build something ground learning cloning phenotype selection atm breeding next plus plants couple pounds crib life wonderful,1
Joey Bada$$,Boom bap,fastest amount views million took week jeez man yeah joey earn man,251
Joey Bada$$,Boom bap,lit song really cute love vibezzz glad joey getting radio play 100 deserves,179
Joey Bada$$,Boom bap,yall dont know devastation loosing homie especially one built platform stand lead like brother one took life one millions people mourn remind every damn day every fucking damn day,76
Joey Bada$$,Boom bap,2026 still feeling devasted,0
Joey Bada$$,Boom bap,track makes say fuk problems thankful still breathin good shit joey sbvfamily,865
Joey Bada$$,Boom bap,bumpin got diploma,116
Joey Bada$$,Boom bap,054 tripping hear clap,470
Joey Bada$$,Boom bap,puts good mood every time comes gas,7
Joey Bada$$,Boom bap,came looking joey badass,66
Joey Bada$$,Boom bap,joey makes music doesnt care others opinion,57
Joey Bada$$,Boom bap,true dream song would kendrick lamar title joey bada cole aap rocky agrees,371
Joey Bada$$,Boom bap,deserves feel good never easy losing friends family god love,9
Joey Bada$$,Boom bap,idk get indescribable vibe song,51
Joey Bada$$,Boom bap,joey future goat,108
Joey Bada$$,Boom bap,way song radiates much positive energy refreshing negative music made recent years song really gives motivation keep pushing levels didnt know could reach dark place life right feel empty havent felt feeling success accomplishment way long holds back way much hope get figured soon really like everyone shared success stories theyve gotten dark places life comment section makes better gives hope gonna reach goals blessed one day,85
Joey Bada$$,Boom bap,album never brought goat conversations baffles,71
Joey Bada$$,Boom bap,joey dont forget bring hardcore ship used give good job respect,698
Joey Bada$$,Boom bap,let get rip capital steez,61
Joey Bada$$,Boom bap,first song heard got jail house arrest damn gave hope stay badmahn,16
Joey Bada$$,Boom bap,feel depressed listen thanks joey bada,27
Joey Bada$$,Boom bap,song really hits different graduate high school,66
Joey Bada$$,Boom bap,people probably thinking right listening song cant wait till make one day dont realize already made life make made hard times everything already good bad stay thankful stay humble stay blessed good day never know last,27
Joey Bada$$,Boom bap,joey come long way remember one knew days ago heard local hiphop station way north carolina word pro era beast coast rappers,87
Joey Bada$$,Boom bap,song makes want wake alarm clock,325
Joey Bada$$,Boom bap,whos still bumping october 2019,376
Joey Bada$$,Boom bap,always play song struggle become victorious,4
Joey Bada$$,Boom bap,well cant stop listening one favourite tracks joey,351
Joey Bada$$,Boom bap,right depressed clueless motivation guess like yall song serve greatness shall return comment section update everything supposed cheers may dreams come true,128
Joey Bada$$,Boom bap,got song remix new bel air trailer like throwback bro gettin old,4
Joey Bada$$,Boom bap,030 drop always gets,47
Joey Bada$$,Boom bap,unreal much song helped many ppl stay strong,24
Joey Bada$$,Boom bap,song really help lowest point life really want thx joey,57
Joey Bada$$,Boom bap,used constipated times thought never make come come way greatness come come ever took patience,97
Joey Bada$$,Boom bap,dont get nobody else thinks bumps,62
Joey Bada$$,Boom bap,skrrrrrrt 230 skrrrrrrt,44
Joey Bada$$,Boom bap,still here2024 joey love brother,3
Joey Bada$$,Boom bap,damn wish steez around see successes rip,172
Joey Bada$$,Boom bap,listening 247 else,839
Joey Bada$$,Boom bap,track keeps going aint gone lie thank changing life,6
Joey Bada$$,Boom bap,dumb people get music,93
Joey Bada$$,Boom bap,mon april 27th 2020 237 mind racing senior year graduate less month asked crush since 7th grade looking buying new truck still waiting start shop make first million ill back one day god top bumping song ones said couldnt hear mark words,36
Joey Bada$$,Boom bap,sad song popular stuff,93
Joey Bada$$,Boom bap,still slaps still relevant especially bad shit happening choice make stay grinding stay safe,13
Joey Bada$$,Boom bap,funny listened broke hopeless different,21
Joey Bada$$,Boom bap,today day depression hits hard feeling melancholy hits hard visit every lift spirits,82
Joey Bada$$,Boom bap,cap need motivation music rather shit makes feel worthless cause got everything dont,34
Joey Bada$$,Boom bap,song dropped used soo devastated path greatness clear keep grind brothers sisters,2
Joey Bada$$,Boom bap,still watching till today november 2019 one,172
Joey Bada$$,Boom bap,bit better day couple months youll see progress years trust believe,16
Joey Bada$$,Boom bap,song much meaning nobody end somebody feel like never reach point success life finally successful song one motivations reach goals joey bada inspiring,83
Joey Bada$$,Boom bap,people say thats joey shit love song dope,61
Joey Bada$$,Boom bap,gon play quarantine,28
Joey Bada$$,Boom bap,simply love song,3
